Precio,Expensas,Calle,Altura,Piso,Link,Ambientes,Dormitorios,Baños,Toilettes,Estado,Antiguedad,Disposicion,Orientacion,Tipo_Balcon,Apto_Profesional,Apto_Credito,Tipo_Unidad,Tipo_Operacion,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Precio_Ficha,Expensas_Ficha,Cant_Pisos_Edificio,Deptos_Por_Piso,Antiguedad_Edificio,Estado_Edificio,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Apto_Crédito,Ascensor,Pileta,Piscina,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Vigilancia,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado
1.300.000 ARS,290.000 ARS,SENILLOSA,400,N/A,https://www.remax.com.ar/listings/alquiler-dto-3-ambientes-c-balcon-impecable,3,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63,68,5,N/A,290.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
950.000 ARS,230.000 ARS,PACHECO,2600,N/A,https://www.remax.com.ar/listings/ph-3-amb-con-balcon-apto-mascotas-v-urquiza,3,2,1,N/A,N/A,N/A,contrafrente,este,N/A,sí,N/A,N/A,N/A,56,63,7,N/A,230.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
750.000 ARS,285.000 ARS,AUTOPISTA DR. RICARDO BALBIN,3200,N/A,https://www.remax.com.ar/listings/alquiler-anual-monoambiente-coghlan,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41,50,9,N/A,285.000,N/A,N/A,N/A,N/A,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
750.000 ARS,130.000 ARS,DEL CARMEN,700,N/A,https://www.remax.com.ar/listings/alquiler-semipiso-2-ambientes-san-nicolas,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,40,N/A,N/A,130.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.500 USD,N/A,SANTA FE AV.,5300,N/A,https://www.remax.com.ar/listings/depto-alquiler-2-amb-canitas-edificio-be-plaza,2,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54,60,6,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0
1.200.000 ARS,155.650 ARS,PLAZA,2500,N/A,https://www.remax.com.ar/listings/alquiler-espectacular-3-amb-en-villa-urquiza,3,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68,76,8,N/A,155.650,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
650.000 ARS,261.435 ARS,ARAOZ,2700,N/A,https://www.remax.com.ar/listings/alquiler-2-amb-al-frte-c-balcon-luminoso-palermo,2,1,1,N/A,N/A,N/A,frente,noroeste,N/A,N/A,N/A,N/A,N/A,42.1,45.55,3.45,N/A,261.435,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
900.000 ARS,250.000 ARS,MONTEVIDEO,700,N/A,https://www.remax.com.ar/listings/alquiler-3-ambientes-con-balcon-en-tribunales,3,2,1,N/A,N/A,N/A,frente,N/A,N/A,N/A,N/A,N/A,N/A,48,53,5,N/A,250.000,N/A,N/A,N/A,N/A,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1.200.000 ARS,700.000 ARS,VEDIA,1600,N/A,https://www.remax.com.ar/listings/alquiler-de-duplex-de-categoria-5-amb-nunez-c-c,5,4,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,109.16,109.16,N/A,N/A,700.000,N/A,N/A,N/A,N/A,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
600.000 ARS,304.000 ARS,CABELLO,3200,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-luminoso-en-palermo-chico,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,37.74,40.52,2.78,N/A,304.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
650.000 ARS,N/A,CALLAO AV.,600,N/A,https://www.remax.com.ar/listings/alquiler-2-amb-con-balcon-y-terraza-barrio-norte,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.47,52.18,2.31,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
550.000 ARS,165.000 ARS,SANCHEZ DE BUSTAMANTE,500,N/A,https://www.remax.com.ar/listings/departamento-2-amb-con-balcon-al-frente,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38,43,5,N/A,165.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.200.000 ARS,382.603 ARS,DEL LIBERTADOR AV.,7800,N/A,https://www.remax.com.ar/listings/alquiler-2-amb-amenities-av-libertador-nunez,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60,66,6,N/A,382.603,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
1.400.000 ARS,70.000 ARS,Virrey Loreto,2800,N/A,https://www.remax.com.ar/listings/alquiler-3-amb-a-estrenar-en-colegiales,3,2,2,N/A,N/A,N/A,contrafrente,N/A,N/A,N/A,N/A,N/A,N/A,77.15,80.95,3.8,N/A,70.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
500 USD,130.600 ARS,PARAGUAY,5400,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-todo-amoblado-palermo-1,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,40,N/A,N/A,130.600,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
825.000 ARS,N/A,FRANKLIN,2100,N/A,https://www.remax.com.ar/listings/alquiler-depto-2-amb-c-balcon-amenities-caballito,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.7,49.7,3,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0
770.000 ARS,130.600 ARS,PARAGUAY,5400,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-todo-amoblado-palermo,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,40,N/A,N/A,130.600,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
550.000 ARS,120.550 ARS,HORTIGUERA,200,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-caballito,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25,29,4,N/A,120.550,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2.500 USD,600.000 ARS,MONTEVIDEO,1000,N/A,https://www.remax.com.ar/listings/ph-alquiler-oficinas-estudio-o-vivienda,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,130,130,N/A,N/A,600.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.300.000 ARS,N/A,TORRENT,1200,N/A,https://www.remax.com.ar/listings/departamento-alquiler-3-ambientes-en-parque-chas,3,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66,109,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2.500.000 ARS,N/A,LOPE DE VEGA,3200,N/A,https://www.remax.com.ar/listings/alquiler-comercial-en-devoto-46m2,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46,46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
520.000 ARS,150.000 ARS,TUCUMAN,300,N/A,https://www.remax.com.ar/listings/departamento-2-ambiente-pleno-centro-de-la-ciudad,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,40,N/A,N/A,150.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
430.000 ARS,160.000 ARS,GUALEGUAYCHU,3800,N/A,https://www.remax.com.ar/listings/alquiler-local-oficina-villa-devoto-distrito-vino,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,9,15,6,N/A,160.000,N/A,N/A,N/A,N/A,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
650.000 ARS,139.950 ARS,Capitán General Ramón Freire,1200,N/A,https://www.remax.com.ar/listings/depto-2-amb-en-alquiler-con-balcon-colegiales,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.62,33.76,2.14,N/A,139.950,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.200.000 ARS,N/A,OBISPO SAN ALBERTO,3300,N/A,https://www.remax.com.ar/listings/alquiler-ph-duplex-2-amb-terraza-sin-expensas,2,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56.4,64.65,8.25,N/A,N/A,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
610 USD,165.000 ARS,OLAZABAL,1400,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-balcon-y-patio-en-belgrano,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41,48,3,N/A,165.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
750.000 ARS,100.000 ARS,LLERENA,2400,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-con-balcon-en-parque-chas,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.72,36.71,2.99,N/A,100.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
580.000 ARS,140.000 ARS,Gral. José a de Artigas,4600,N/A,https://www.remax.com.ar/listings/alquiler-departamento-2ambientes-villa-pueyrredon,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31,31,N/A,N/A,140.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
450.000 ARS,80.000 ARS,PUEYRREDON AV.,900,N/A,https://www.remax.com.ar/listings/monoambiente-en-alquiler-av-pueyrredon-931-pis-1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29,29,N/A,N/A,80.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
550.000 ARS,130.000 ARS,CORRIENTES AV.,4900,N/A,https://www.remax.com.ar/listings/alquiler-mono-ambiente-luminoso-en-villa-crespo,1,1,1,N/A,N/A,N/A,lateral,noreste,N/A,N/A,N/A,N/A,N/A,30,30,N/A,N/A,130.000,N/A,N/A,N/A,N/A,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.100.000 ARS,158.000 ARS,MENDOZA,4200,N/A,https://www.remax.com.ar/listings/oficina-local-mendoza-y-donado-alquiler,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,66.75,66.75,N/A,N/A,158.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
500 USD,209.070 ARS,SOLER,4200,N/A,https://www.remax.com.ar/listings/alquiler-palermo-departamento-2-amb-amenities,2,1,1,N/A,N/A,N/A,contrafrente,oeste,N/A,N/A,N/A,N/A,N/A,46,49,N/A,N/A,209.070,N/A,N/A,N/A,N/A,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0
1.500.000 ARS,110.000 ARS,Avenida General Gelly y Obes,2200,N/A,https://www.remax.com.ar/listings/3-amb-alquiler-refaccionado-en-la-isla-recoleta,3,2,1,1,N/A,N/A,frente,oeste,N/A,sí,N/A,N/A,N/A,70.65,70.65,N/A,N/A,110.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
450.000 ARS,88.500 ARS,VENECIA,3200,N/A,https://www.remax.com.ar/listings/balvanera-alquiler-monoamb-patio-bajas-expensas,1,1,1,N/A,N/A,N/A,lateral,noroeste,N/A,N/A,N/A,N/A,N/A,20.52,26.2,N/A,N/A,88.500,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1.600.000 ARS,300.000 ARS,BLANCO ENCALADA,3000,N/A,https://www.remax.com.ar/listings/departamento-alquiler-belgrano-4-amb-balcon-cocher,4,3,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66,"71,76",4,N/A,300.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.600.000 ARS,N/A,SOLER,6000,N/A,https://www.remax.com.ar/listings/alq-palermo-2-amb-terraza-cochera-amenities,2,1,1,N/A,N/A,N/A,contrafrente,noreste,N/A,sí,N/A,N/A,N/A,44.2,70.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
750.000 ARS,250.000 ARS,Carlos Pellegrini,700,N/A,https://www.remax.com.ar/listings/alquier-departamento-3-ambientes-san-nicolas,3,2,1,N/A,N/A,N/A,contrafrente,al,N/A,N/A,N/A,N/A,N/A,41,41,N/A,N/A,250.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.500 USD,300.000 ARS,Avenida Ingeniero Huergo,400,N/A,https://www.remax.com.ar/listings/se-alquila-dpto-2-amb-c-cochera-puerto-madero,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45,47.5,2.5,N/A,300.000,N/A,N/A,N/A,N/A,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
550.000 ARS,188.000 ARS,MELINCUE,2700,N/A,https://www.remax.com.ar/listings/alquiler-departamento-2-ambientes-villa-del-parque-1,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.11,38.83,1.32,N/A,188.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
790.000 ARS,95.000 ARS,BAUNESS,1900,N/A,https://www.remax.com.ar/listings/alquiler-2-amb-con-balcon-aterrazado-v-urquiza,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.35,43.1,4.75,N/A,95.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
550.000 ARS,188.000 ARS,MELINCUE,2700,N/A,https://www.remax.com.ar/listings/alquiler-departamento-2-ambientes-villa-del-parque,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.11,38.83,1.32,N/A,188.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
826.446 ARS,N/A,CAMARGO,700,N/A,https://www.remax.com.ar/listings/alquiler-ph-3-ambientes-en-villa-crespo,3,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,110,10,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
950.000 ARS,182.000 ARS,AIZPURUA,2700,N/A,https://www.remax.com.ar/listings/alquiler-depto-2-amb-c-balcon-contrafr-v-urquiza,2,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"49,42","52,86",3.44,N/A,182.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
650.000 ARS,145.000 ARS,RUY DIAZ DE GUZMAN,0,N/A,https://www.remax.com.ar/listings/alquiler-depto-2-ambientes-en-barracas,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38,40,2,N/A,145.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.260.000 USD,315.000 ARS,GODOY CRUZ,2500,N/A,https://www.remax.com.ar/listings/alquiler-2-amb-palermo-soho-amenities-seguridad,2,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60,66,6,N/A,315.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1.400.000 ARS,N/A,Enrique de Vedia,1800,N/A,https://www.remax.com.ar/listings/ph-4-ambientes-patio-sin-expensas-entrada-indep,4,3,2,1,N/A,N/A,frente,N/A,N/A,sí,N/A,N/A,N/A,116,126.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
450.000 ARS,94.000 ARS,PIEDRAS,1200,N/A,https://www.remax.com.ar/listings/en-alquiler-luminoso-monoambiente-pleno-san-telmo,1,N/A,1,N/A,N/A,N/A,N/A,este,N/A,N/A,N/A,N/A,N/A,27,30,3,N/A,94.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
550.000 ARS,140.000 ARS,EL SALVADOR,4800,N/A,https://www.remax.com.ar/listings/palermo-2ambientes-luminoso-cocina-independiente,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30,30,N/A,N/A,140.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
N/A,N/A,N/A,N/A,N/A,https://www.remax.com.ar/listings/excelente-oficina-en-balvanera,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700.000 ARS,100.000 ARS,CASTILLO,0,N/A,https://www.remax.com.ar/listings/alquiler-monoamb-villa-crespo-amenities,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35,40,5,N/A,100.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
550 USD,213.200 ARS,LASTRA AV.,4200,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-con-parrilla-en-milaires,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35,39,4,N/A,213.200,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0
690.000 ARS,90.000 ARS,GUEMES,4700,N/A,https://www.remax.com.ar/listings/departamento-2-ambientes-alquiler-palermo-47-mts,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47,47,N/A,N/A,90.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
700.000 ARS,168.890 ARS,ARAOZ,600,N/A,https://www.remax.com.ar/listings/alquiler-v-crespo-monoambiente-amenities,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.46,39,5.54,N/A,168.890,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
600.000 ARS,268.000 ARS,3 DE FEBRERO,2500,N/A,https://www.remax.com.ar/listings/departamento-en-alquiler-en-belgrano-con-amenities,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30,35,5,N/A,268.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1.330.000 ARS,370.000 ARS,SANTA FE AV.,3400,N/A,https://www.remax.com.ar/listings/alquiler-3-amb-c-dep-y-balcon-terraza-en-palermo,4,3,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.92,80.28,4.54,N/A,370.000,N/A,N/A,N/A,N/A,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
N/A,N/A,N/A,N/A,N/A,https://www.remax.com.ar/listings/alquiler-monoamb-bcon-a-estrenar-villa-del-parque-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.000.000 ARS,N/A,José Pascual Tamborini,3600,N/A,https://www.remax.com.ar/listings/local-comercial-en-coghlan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75.87,75.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
550.000 ARS,120.000 ARS,LAFUENTE,100,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-con-balcon-flores-luminoso,1,1,1,N/A,N/A,N/A,N/A,noroeste,N/A,sí,N/A,N/A,N/A,33.51,36.33,2.82,N/A,120.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.500.000 ARS,490.000 ARS,Adolfo Alsina,900,N/A,https://www.remax.com.ar/listings/alquiler-oficina-en-centro-caba,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,180,180,N/A,N/A,490.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
740.000 ARS,218.000 ARS,ZAPIOLA,2300,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-belgrano-r-una-joya,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44.93,44.93,N/A,N/A,218.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
N/A,100.000 ARS,Wenceslao Villafañe,400,N/A,https://www.remax.com.ar/listings/alquiler-en-la-boca-3-ambientes-c-balcon-luminoso,3,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62.63,66.71,0.64,N/A,100.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
